host_id,total_guests,raw_black,prop_black,any_black,past_guest_merge
1386702,282,0,0,0,matched (3)
1389194,3,0,0,0,matched (3)
1390560,5,0,0,0,matched (3)
1391213,88,0,0,0,matched (3)
1395566,10,0,0,0,matched (3)
1396968,81,0,0,0,matched (3)
1403287,39,0,0,0,matched (3)
1403918,,0,0,0,master only (1)
1405664,99,0,0,0,matched (3)
1406524,18,1,.055555556,1,matched (3)
1407318,6,0,0,0,matched (3)
1407494,,0,0,0,master only (1)
1411978,12,0,0,0,matched (3)
1413805,140,1,.0071428572,1,matched (3)
1413887,119,2,.016806724,1,matched (3)
1413899,70,0,0,0,matched (3)
1414229,5,0,0,0,matched (3)
1414778,8,0,0,0,matched (3)
1417901,10,1,.1,1,matched (3)
1417935,1,0,0,0,matched (3)
1421694,81,0,0,0,matched (3)
1423122,,0,0,0,master only (1)
1426379,,0,0,0,master only (1)
1429297,41,0,0,0,matched (3)
1432946,174,0,0,0,matched (3)
1433685,5,0,0,0,matched (3)
1437107,,0,0,0,master only (1)
1441865,41,2,.048780486,1,matched (3)
1443295,99,1,.01010101,1,matched (3)
1444550,138,0,0,0,matched (3)
1447129,14,0,0,0,matched (3)
1448739,22,0,0,0,matched (3)
1449827,25,0,0,0,matched (3)
1450554,155,0,0,0,matched (3)
1451314,29,1,.034482758,1,matched (3)
1451374,7,0,0,0,matched (3)
1455661,47,0,0,0,matched (3)
1456323,48,1,.020833334,1,matched (3)
1458083,11,0,0,0,matched (3)
1462431,26,1,.03846154,1,matched (3)
1465514,186,0,0,0,matched (3)
1466173,967,1,.0010341262,1,matched (3)
1472235,22,1,.045454547,1,matched (3)
1473212,5,1,.2,1,matched (3)
1473347,22,0,0,0,matched (3)
1473614,55,0,0,0,matched (3)
1473859,45,0,0,0,matched (3)
1475389,38,0,0,0,matched (3)
1478130,70,0,0,0,matched (3)
1479852,,0,0,0,master only (1)
1483219,232,0,0,0,matched (3)
1487170,12,0,0,0,matched (3)
1488653,21,0,0,0,matched (3)
1489491,17,0,0,0,matched (3)
1489516,29,0,0,0,matched (3)
1491751,1,0,0,0,matched (3)
1491889,198,0,0,0,matched (3)
1492783,136,0,0,0,matched (3)
1497543,405,3,.0074074073,1,matched (3)
1497572,71,0,0,0,matched (3)
1497881,18,0,0,0,matched (3)
1497910,17,1,.05882353,1,matched (3)
1500697,168,1,.0059523811,1,matched (3)
1502367,43,0,0,0,matched (3)
1506064,1,0,0,0,matched (3)
1511369,695,2,.0028776978,1,matched (3)
1515440,13,0,0,0,matched (3)
1517071,72,1,.013888889,1,matched (3)
1519743,321,1,.0031152647,1,matched (3)
1522440,,0,0,0,master only (1)
1525249,13,0,0,0,matched (3)
1526617,,0,0,0,master only (1)
1529054,115,0,0,0,matched (3)
1529350,12,0,0,0,matched (3)
1530149,31,0,0,0,matched (3)
1531333,10,1,.1,1,matched (3)
1534512,9,0,0,0,matched (3)
1535430,27,1,.037037037,1,matched (3)
1535780,34,0,0,0,matched (3)
1537438,,0,0,0,master only (1)
1537525,115,0,0,0,matched (3)
1545626,25,1,.039999999,1,matched (3)
1546221,14,1,.071428575,1,matched (3)
1546544,43,0,0,0,matched (3)
1546598,175,0,0,0,matched (3)
1547695,76,0,0,0,matched (3)
1548375,130,1,.0076923077,1,matched (3)
1550474,,0,0,0,master only (1)
1553428,10,0,0,0,matched (3)
1555444,,0,0,0,master only (1)
1557357,,0,0,0,master only (1)
1561344,7,0,0,0,matched (3)
1561585,5,3,.60000002,1,matched (3)
1561926,6,0,0,0,matched (3)
1563230,3,0,0,0,matched (3)
1563510,105,0,0,0,matched (3)
1564477,71,0,0,0,matched (3)
1565408,1,0,0,0,matched (3)
1565502,443,3,.0067720092,1,matched (3)
1565713,3,0,0,0,matched (3)
1566093,7,0,0,0,matched (3)
1568275,106,0,0,0,matched (3)
1568607,38,0,0,0,matched (3)
1569728,23,0,0,0,matched (3)
1574784,14,0,0,0,matched (3)
1574868,53,0,0,0,matched (3)
1575067,31,0,0,0,matched (3)
1575985,30,1,.033333335,1,matched (3)
1577812,6,0,0,0,matched (3)
1580992,21,0,0,0,matched (3)
1583472,,0,0,0,master only (1)
1585392,4,0,0,0,matched (3)
1587458,53,0,0,0,matched (3)
1600919,10,1,.1,1,matched (3)
1601904,7,0,0,0,matched (3)
1604393,57,2,.03508772,1,matched (3)
1611050,1,0,0,0,matched (3)
1615381,,0,0,0,master only (1)
1618536,5,1,.2,1,matched (3)
1619139,2,0,0,0,matched (3)
1621666,1,0,0,0,matched (3)
1623277,40,0,0,0,matched (3)
1624394,97,1,.010309278,1,matched (3)
1624836,78,0,0,0,matched (3)
1625895,10,0,0,0,matched (3)
1628212,,0,0,0,master only (1)
1628849,99,0,0,0,matched (3)
1629082,47,0,0,0,matched (3)
1631021,20,0,0,0,matched (3)
1631060,11,2,.18181819,1,matched (3)
1635255,13,1,.07692308,1,matched (3)
1635788,20,0,0,0,matched (3)
1639287,169,0,0,0,matched (3)
1642856,23,0,0,0,matched (3)
1645296,13,1,.07692308,1,matched (3)
1646716,23,0,0,0,matched (3)
1647187,14,0,0,0,matched (3)
1647272,25,0,0,0,matched (3)
1647837,249,1,.0040160641,1,matched (3)
1648683,64,0,0,0,matched (3)
1648958,907,2,.0022050717,1,matched (3)
1652209,14,2,.14285715,1,matched (3)
1652225,11,0,0,0,matched (3)
1653427,36,0,0,0,matched (3)
1654391,67,0,0,0,matched (3)
1658507,28,0,0,0,matched (3)
1659117,187,0,0,0,matched (3)
1670815,156,1,.0064102565,1,matched (3)
1671809,49,0,0,0,matched (3)
1673608,33,1,.030303031,1,matched (3)
1675408,1,0,0,0,matched (3)
1680462,1,0,0,0,matched (3)
1683600,5,0,0,0,matched (3)
1684838,13,1,.07692308,1,matched (3)
1685238,8,0,0,0,matched (3)
1685390,211,0,0,0,matched (3)
1689434,112,0,0,0,matched (3)
1689609,10,0,0,0,matched (3)
1690716,18,1,.055555556,1,matched (3)
1695185,21,0,0,0,matched (3)
1698693,19,1,.052631579,1,matched (3)
1700564,39,1,.025641026,1,matched (3)
1704724,195,0,0,0,matched (3)
1705379,43,1,.023255814,1,matched (3)
1707280,467,2,.0042826552,1,matched (3)
1709283,23,0,0,0,matched (3)
1714352,16,1,.0625,1,matched (3)
1715907,629,1,.0015898251,1,matched (3)
1717551,5,0,0,0,matched (3)
1720974,10,1,.1,1,matched (3)
1724122,3,0,0,0,matched (3)
1727702,8,1,.125,1,matched (3)
1728172,2,0,0,0,matched (3)
1735647,18,0,0,0,matched (3)
1737408,47,0,0,0,matched (3)
1740166,137,0,0,0,matched (3)
1743511,52,1,.01923077,1,matched (3)
1746412,4,0,0,0,matched (3)
1748100,2,0,0,0,matched (3)
1761229,12,0,0,0,matched (3)
1762414,128,2,.015625,1,matched (3)
1763193,125,3,.024,1,matched (3)
1765285,71,0,0,0,matched (3)
1769997,29,1,.034482758,1,matched (3)
1774256,48,2,.041666668,1,matched (3)
1776248,7,0,0,0,matched (3)
1776348,6,2,.33333334,1,matched (3)
1788405,8,0,0,0,matched (3)
1789652,509,0,0,0,matched (3)
1792182,8,0,0,0,matched (3)
1792541,92,1,.010869565,1,matched (3)
1793869,43,0,0,0,matched (3)
1794556,24,2,.083333336,1,matched (3)
1795029,114,1,.0087719299,1,matched (3)
1799021,107,0,0,0,matched (3)
1802481,,0,0,0,master only (1)
1807610,17,0,0,0,matched (3)
1810007,3,0,0,0,matched (3)
1810141,30,0,0,0,matched (3)
1810223,3,0,0,0,matched (3)
1812060,64,0,0,0,matched (3)
1815551,66,0,0,0,matched (3)
1816143,22,0,0,0,matched (3)
1820852,1,0,0,0,matched (3)
1825303,16,0,0,0,matched (3)
1832085,30,3,.1,1,matched (3)
1832451,30,1,.033333335,1,matched (3)
1834349,15,3,.2,1,matched (3)
1835283,4,1,.25,1,matched (3)
1840423,11,0,0,0,matched (3)
1841135,40,0,0,0,matched (3)
1843195,84,1,.011904762,1,matched (3)
1846434,33,0,0,0,matched (3)
1846763,38,2,.052631579,1,matched (3)
1850601,23,0,0,0,matched (3)
1862476,2,0,0,0,matched (3)
1864688,214,1,.004672897,1,matched (3)
1872385,14,1,.071428575,1,matched (3)
1872638,31,0,0,0,matched (3)
1876597,157,1,.0063694268,1,matched (3)
1879633,113,0,0,0,matched (3)
1884171,81,0,0,0,matched (3)
1886112,44,1,.022727273,1,matched (3)
1886139,1,0,0,0,matched (3)
1887184,,0,0,0,master only (1)
1888420,2,0,0,0,matched (3)
1890084,5,0,0,0,matched (3)
1890240,6,0,0,0,matched (3)
1890799,4,0,0,0,matched (3)
1896248,3,0,0,0,matched (3)
1898882,979,0,0,0,matched (3)
1902373,,0,0,0,master only (1)
1902894,27,0,0,0,matched (3)
1903680,137,0,0,0,matched (3)
1905704,261,1,.0038314175,1,matched (3)
1905767,104,0,0,0,matched (3)
1923575,39,0,0,0,matched (3)
1924691,34,0,0,0,matched (3)
1929224,45,0,0,0,matched (3)
1930343,5,0,0,0,matched (3)
1934979,9,0,0,0,matched (3)
1936292,194,0,0,0,matched (3)
1937752,43,0,0,0,matched (3)
1939086,26,0,0,0,matched (3)
1940834,53,0,0,0,matched (3)
1963406,,0,0,0,master only (1)
1965857,23,0,0,0,matched (3)
1966205,189,0,0,0,matched (3)
1967019,,0,0,0,master only (1)
1972326,31,1,.032258064,1,matched (3)
1975664,109,2,.018348623,1,matched (3)
1976809,3,0,0,0,matched (3)
1984131,40,2,.050000001,1,matched (3)
1984406,323,1,.0030959751,1,matched (3)
1985607,39,0,0,0,matched (3)
1986042,2,0,0,0,matched (3)
1993915,55,0,0,0,matched (3)
2000204,,0,0,0,master only (1)
2001715,51,0,0,0,matched (3)
2003414,59,0,0,0,matched (3)
2007469,8,0,0,0,matched (3)
2010713,12,0,0,0,matched (3)
2015228,,0,0,0,master only (1)
2019725,19,0,0,0,matched (3)
2021138,30,0,0,0,matched (3)
2021587,30,1,.033333335,1,matched (3)
2028193,8,0,0,0,matched (3)
2031207,4,0,0,0,matched (3)
2036135,9,1,.11111111,1,matched (3)
2036966,40,0,0,0,matched (3)
2038380,,0,0,0,master only (1)
2038963,234,0,0,0,matched (3)
2041972,13,0,0,0,matched (3)
2051075,48,1,.020833334,1,matched (3)
2052005,40,0,0,0,matched (3)
2061860,88,0,0,0,matched (3)
2064189,8,0,0,0,matched (3)
2065869,149,0,0,0,matched (3)
2070049,10,1,.1,1,matched (3)
2070536,150,0,0,0,matched (3)
2070811,7,1,.14285715,1,matched (3)
2071346,48,1,.020833334,1,matched (3)
2072027,135,0,0,0,matched (3)
2073482,177,0,0,0,matched (3)
2077867,17,0,0,0,matched (3)
2079923,128,0,0,0,matched (3)
2080213,3,1,.33333334,1,matched (3)
2083906,40,0,0,0,matched (3)
2084638,137,0,0,0,matched (3)
2086656,203,0,0,0,matched (3)
2087532,43,1,.023255814,1,matched (3)
2093420,37,0,0,0,matched (3)
2096098,15,1,.06666667,1,matched (3)
2096229,,0,0,0,master only (1)
2096691,47,0,0,0,matched (3)
2107996,2,0,0,0,matched (3)
2111956,6,0,0,0,matched (3)
2115466,77,0,0,0,matched (3)
2117904,12,1,.083333336,1,matched (3)
2124522,25,0,0,0,matched (3)
2126131,19,0,0,0,matched (3)
2127133,16,0,0,0,matched (3)
2127973,,0,0,0,master only (1)
2131202,4,0,0,0,matched (3)
2134174,14,0,0,0,matched (3)
2138304,,0,0,0,master only (1)
2145647,67,0,0,0,matched (3)
2147128,173,1,.0057803467,1,matched (3)
2154195,19,2,.10526316,1,matched (3)
2155546,42,1,.023809524,1,matched (3)
2158578,21,0,0,0,matched (3)
2158928,1,0,0,0,matched (3)
2160784,9,0,0,0,matched (3)
2163876,32,1,.03125,1,matched (3)
2166266,3,0,0,0,matched (3)
2169891,5,0,0,0,matched (3)
2170422,48,1,.020833334,1,matched (3)
2173073,62,1,.016129032,1,matched (3)
2176088,14,2,.14285715,1,matched (3)
2179168,21,0,0,0,matched (3)
2180551,6,1,.16666667,1,matched (3)
2183824,1,1,1,1,matched (3)
2184027,159,1,.006289308,1,matched (3)
2186707,22,1,.045454547,1,matched (3)
2195883,13,1,.07692308,1,matched (3)
2198575,14,1,.071428575,1,matched (3)
2201045,139,1,.0071942448,1,matched (3)
2202780,7,0,0,0,matched (3)
2205448,9,2,.22222222,1,matched (3)
2206264,5,1,.2,1,matched (3)
2208401,39,0,0,0,matched (3)
2211926,14,0,0,0,matched (3)
2216226,23,1,.043478262,1,matched (3)
2221997,70,0,0,0,matched (3)
2222064,24,0,0,0,matched (3)
2231704,14,0,0,0,matched (3)
2234188,49,0,0,0,matched (3)
2238483,162,5,.030864198,1,matched (3)
2242908,4,1,.25,1,matched (3)
2250999,3,0,0,0,matched (3)
2253001,18,0,0,0,matched (3)
2256802,17,0,0,0,matched (3)
2257461,14,0,0,0,matched (3)
2260842,3,0,0,0,matched (3)
2261741,323,1,.0030959751,1,matched (3)
2264476,,0,0,0,master only (1)
2267961,23,1,.043478262,1,matched (3)
2268218,29,0,0,0,matched (3)
2270885,57,0,0,0,matched (3)
2275003,13,0,0,0,matched (3)
2276607,1,0,0,0,matched (3)
2277277,14,1,.071428575,1,matched (3)
2279744,111,0,0,0,matched (3)
2288100,13,0,0,0,matched (3)
2288402,39,2,.051282052,1,matched (3)
2289994,13,1,.07692308,1,matched (3)
2291656,163,0,0,0,matched (3)
2291945,1,0,0,0,matched (3)
2296198,6,1,.16666667,1,matched (3)
2305009,54,2,.037037037,1,matched (3)
2306542,13,1,.07692308,1,matched (3)
2307506,18,1,.055555556,1,matched (3)
2308253,302,2,.0066225166,1,matched (3)
2313336,79,3,.037974682,1,matched (3)
2315767,6,0,0,0,matched (3)
2316287,46,0,0,0,matched (3)
2316362,31,0,0,0,matched (3)
2316402,7,0,0,0,matched (3)
2316498,306,2,.0065359478,1,matched (3)
2320711,90,0,0,0,matched (3)
2324191,348,1,.0028735632,1,matched (3)
2325170,85,0,0,0,matched (3)
2325328,6,0,0,0,matched (3)
2332197,19,0,0,0,matched (3)
2332262,,0,0,0,master only (1)
2332995,,0,0,0,master only (1)
2333904,81,1,.012345679,1,matched (3)
2344764,294,0,0,0,matched (3)
2349660,20,0,0,0,matched (3)
2354370,4,0,0,0,matched (3)
2362788,11,0,0,0,matched (3)
2362848,70,0,0,0,matched (3)
2363309,50,1,.02,1,matched (3)
2364569,88,2,.022727273,1,matched (3)
2365314,60,1,.016666668,1,matched (3)
2371743,203,3,.014778325,1,matched (3)
2373753,46,0,0,0,matched (3)
2381528,14,0,0,0,matched (3)
2392308,101,0,0,0,matched (3)
2392645,6,3,.5,1,matched (3)
2393064,36,0,0,0,matched (3)
2396941,,0,0,0,master only (1)
2397044,,0,0,0,master only (1)
2398103,5,0,0,0,matched (3)
2399830,15,0,0,0,matched (3)
2407109,6,0,0,0,matched (3)
2408321,,0,0,0,master only (1)
2415789,10,0,0,0,matched (3)
2420437,61,0,0,0,matched (3)
2424642,16,0,0,0,matched (3)
2428014,52,0,0,0,matched (3)
2428948,3,0,0,0,matched (3)
2429070,31,0,0,0,matched (3)
2429118,25,1,.039999999,1,matched (3)
2429653,2,0,0,0,matched (3)
2430540,22,1,.045454547,1,matched (3)
2431022,105,1,.0095238099,1,matched (3)
2432602,16,0,0,0,matched (3)
2441959,119,0,0,0,matched (3)
2442850,5,0,0,0,matched (3)
2448508,1,0,0,0,matched (3)
2452454,6,0,0,0,matched (3)
2457254,17,0,0,0,matched (3)
2457522,9,0,0,0,matched (3)
2458252,58,0,0,0,matched (3)
2458911,47,0,0,0,matched (3)
2460077,25,1,.039999999,1,matched (3)
2462659,,0,0,0,master only (1)
2464649,362,0,0,0,matched (3)
2464868,31,1,.032258064,1,matched (3)
2466060,,0,0,0,master only (1)
2466121,23,2,.086956523,1,matched (3)
2469672,,0,0,0,master only (1)
2471185,57,0,0,0,matched (3)
2477035,71,0,0,0,matched (3)
2477068,123,0,0,0,matched (3)
2485255,16,3,.1875,1,matched (3)
2486568,6,0,0,0,matched (3)
2488332,42,0,0,0,matched (3)
2488704,3,0,0,0,matched (3)
2488843,7,2,.2857143,1,matched (3)
2491737,2,0,0,0,matched (3)
2493493,20,0,0,0,matched (3)
2493728,22,2,.090909094,1,matched (3)
2495189,82,0,0,0,matched (3)
2495456,33,1,.030303031,1,matched (3)
2497589,6,0,0,0,matched (3)
2497768,5,0,0,0,matched (3)
2498239,102,0,0,0,matched (3)
2498702,6,0,0,0,matched (3)
2499331,,0,0,0,master only (1)
2502339,1,0,0,0,matched (3)
2503251,125,0,0,0,matched (3)
2504605,9,3,.33333334,1,matched (3)
2506861,,0,0,0,master only (1)
2507087,29,1,.034482758,1,matched (3)
2510032,640,2,.003125,1,matched (3)
2511751,300,0,0,0,matched (3)
2518845,6,0,0,0,matched (3)
2522016,4,0,0,0,matched (3)
2523357,11,1,.090909094,1,matched (3)
2524080,,0,0,0,master only (1)
2524429,6,0,0,0,matched (3)
2529389,276,0,0,0,matched (3)
2543545,28,0,0,0,matched (3)
2544100,94,0,0,0,matched (3)
2545637,48,0,0,0,matched (3)
2547025,15,0,0,0,matched (3)
2552733,,0,0,0,master only (1)
2553662,14,1,.071428575,1,matched (3)
2557452,11,0,0,0,matched (3)
2564662,31,0,0,0,matched (3)
2564990,56,0,0,0,matched (3)
2566215,192,0,0,0,matched (3)
2566730,1,0,0,0,matched (3)
2567453,22,0,0,0,matched (3)
2569016,129,1,.007751938,1,matched (3)
2569567,14,0,0,0,matched (3)
2569865,19,0,0,0,matched (3)
2570310,27,0,0,0,matched (3)
2573896,2,0,0,0,matched (3)
2574419,19,0,0,0,matched (3)
2574654,66,0,0,0,matched (3)
2582449,121,0,0,0,matched (3)
2582974,7,1,.14285715,1,matched (3)
2585715,833,1,.0012004802,1,matched (3)
2591923,152,0,0,0,matched (3)
2592139,27,5,.18518518,1,matched (3)
2592468,9,0,0,0,matched (3)
2592644,16,1,.0625,1,matched (3)
2596829,17,0,0,0,matched (3)
2603021,20,0,0,0,matched (3)
2603872,21,0,0,0,matched (3)
2607277,39,0,0,0,matched (3)
2609735,54,0,0,0,matched (3)
2610705,9,0,0,0,matched (3)
2610937,83,1,.012048192,1,matched (3)
2615779,4,0,0,0,matched (3)
2615979,9,0,0,0,matched (3)
2616994,1,0,0,0,matched (3)
2619510,42,0,0,0,matched (3)
2622050,74,0,0,0,matched (3)
2622454,1318,2,.0015174507,1,matched (3)
2623431,92,0,0,0,matched (3)
2627047,5,0,0,0,matched (3)
2629218,133,0,0,0,matched (3)
2636643,2,0,0,0,matched (3)
2637944,2,0,0,0,matched (3)
2638664,52,0,0,0,matched (3)
2638713,90,0,0,0,matched (3)
2639662,42,0,0,0,matched (3)
2646409,6,1,.16666667,1,matched (3)
2646884,5,0,0,0,matched (3)
2656381,45,0,0,0,matched (3)
2657385,13,0,0,0,matched (3)
2666945,66,3,.045454547,1,matched (3)
2673754,6,0,0,0,matched (3)
2674932,47,0,0,0,matched (3)
2676286,15,2,.13333334,1,matched (3)
2679577,93,0,0,0,matched (3)
2681006,71,0,0,0,matched (3)
2681489,2,0,0,0,matched (3)
2686805,46,0,0,0,matched (3)
2687876,189,0,0,0,matched (3)
2697699,162,1,.0061728396,1,matched (3)
2700064,58,2,.034482758,1,matched (3)
2703931,18,0,0,0,matched (3)
2706984,5,0,0,0,matched (3)
2716806,,0,0,0,master only (1)
2719920,,0,0,0,master only (1)
2720460,35,0,0,0,matched (3)
2724063,138,0,0,0,matched (3)
2742282,6,0,0,0,matched (3)
2742733,6,1,.16666667,1,matched (3)
2748049,28,1,.035714287,1,matched (3)
2750746,16,0,0,0,matched (3)
2752445,11,1,.090909094,1,matched (3)
2752863,3,0,0,0,matched (3)
2752912,6,0,0,0,matched (3)
2753413,,0,0,0,master only (1)
2753714,149,0,0,0,matched (3)
2753857,71,5,.070422538,1,matched (3)
2753882,,0,0,0,master only (1)
2755315,6,1,.16666667,1,matched (3)
2760033,139,1,.0071942448,1,matched (3)
2761762,172,0,0,0,matched (3)
2762519,4,0,0,0,matched (3)
2764207,19,0,0,0,matched (3)
2765569,96,0,0,0,matched (3)
2765760,11,0,0,0,matched (3)
2767533,9,0,0,0,matched (3)
2767585,231,0,0,0,matched (3)
2772964,22,0,0,0,matched (3)
2773719,150,0,0,0,matched (3)
2774628,,0,0,0,master only (1)
2774796,58,1,.017241379,1,matched (3)
2782737,8,0,0,0,matched (3)
2782787,55,0,0,0,matched (3)
2783015,104,1,.009615385,1,matched (3)
2789576,1,0,0,0,matched (3)
2790652,2,0,0,0,matched (3)
2795524,,0,0,0,master only (1)
2795861,14,0,0,0,matched (3)
2797306,3,1,.33333334,1,matched (3)
2797893,262,0,0,0,matched (3)
2800340,80,1,.0125,1,matched (3)
2800936,24,0,0,0,matched (3)
2800974,81,1,.012345679,1,matched (3)
2803101,,0,0,0,master only (1)
2809902,13,2,.15384616,1,matched (3)
2810970,26,0,0,0,matched (3)
2813096,236,1,.0042372881,1,matched (3)
2813323,78,0,0,0,matched (3)
2813587,169,0,0,0,matched (3)
2816473,9,0,0,0,matched (3)
2817042,6,0,0,0,matched (3)
2819427,72,0,0,0,matched (3)
2820180,80,0,0,0,matched (3)
2821124,18,0,0,0,matched (3)
2828620,2,0,0,0,matched (3)
2833427,47,1,.021276595,1,matched (3)
2834656,11,0,0,0,matched (3)
2841110,262,1,.0038167939,1,matched (3)
2844357,13,0,0,0,matched (3)
2849545,133,1,.0075187972,1,matched (3)
2857545,,0,0,0,master only (1)
2858262,6,0,0,0,matched (3)
2861807,8,0,0,0,matched (3)
2871502,5,0,0,0,matched (3)
2874483,12,0,0,0,matched (3)
2874808,27,0,0,0,matched (3)
2875465,,0,0,0,master only (1)
2875549,1,0,0,0,matched (3)
2879010,21,0,0,0,matched (3)
2880844,20,1,.050000001,1,matched (3)
2883226,,0,0,0,master only (1)
2884038,2,0,0,0,matched (3)
2885520,8,0,0,0,matched (3)
2891398,2,0,0,0,matched (3)
2895247,39,1,.025641026,1,matched (3)
2896688,63,0,0,0,matched (3)
2897611,41,0,0,0,matched (3)
2898399,13,1,.07692308,1,matched (3)
2898437,17,0,0,0,matched (3)
2900747,39,0,0,0,matched (3)
2902940,13,1,.07692308,1,matched (3)
2903010,11,0,0,0,matched (3)
2908283,23,0,0,0,matched (3)
2908483,11,2,.18181819,1,matched (3)
2909321,54,1,.018518519,1,matched (3)
2914014,50,0,0,0,matched (3)
2916690,177,0,0,0,matched (3)
2918489,122,2,.016393442,1,matched (3)
2920700,4,0,0,0,matched (3)
2925020,5,0,0,0,matched (3)
2926347,441,0,0,0,matched (3)
2926539,20,0,0,0,matched (3)
2927605,78,0,0,0,matched (3)
2934582,56,0,0,0,matched (3)
2944292,4,0,0,0,matched (3)
2948491,89,1,.011235955,1,matched (3)
2954110,3,1,.33333334,1,matched (3)
2957583,34,0,0,0,matched (3)
2959775,15,1,.06666667,1,matched (3)
2960615,2,0,0,0,matched (3)
2967231,46,0,0,0,matched (3)
2972149,130,0,0,0,matched (3)
2972973,,0,0,0,master only (1)
2973997,89,0,0,0,matched (3)
2974166,61,0,0,0,matched (3)
2975257,,0,0,0,master only (1)
2976557,87,2,.022988506,1,matched (3)
2979733,1,0,0,0,matched (3)
2982798,5,0,0,0,matched (3)
2983022,11,0,0,0,matched (3)
2991134,15,0,0,0,matched (3)
2991637,45,0,0,0,matched (3)
2992482,12,0,0,0,matched (3)
3003283,119,0,0,0,matched (3)
3004192,217,0,0,0,matched (3)
3005292,57,1,.01754386,1,matched (3)
3005475,108,0,0,0,matched (3)
3007982,8,0,0,0,matched (3)
3008145,8,1,.125,1,matched (3)
3009806,9,0,0,0,matched (3)
3010826,18,1,.055555556,1,matched (3)
3021177,245,2,.008163265,1,matched (3)
